"Race, Sex, and Tourism",AFR 315W,3,Lower Division,(AFR) - African and African Diaspora Studies
Rights in Modern America,AFR 316C,3,Lower Division,(AFR) - African and African Diaspora Studies
"Race, Deportation, and Diaspora",AFR 316D,3,Lower Division,(AFR) - African and African Diaspora Studies
Blackness and Comics,AFR 316E,3,Lower Division,(AFR) - African and African Diaspora Studies
Black and Latinx Intersections,AFR 316F,3,Lower Division,(AFR) - African and African Diaspora Studies
Introduction to Religions of Latin America,AFR 316K,3,Lower Division,(AFR) - African and African Diaspora Studies
Topics in African and African Diaspora Studies,"AFR 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(AFR) - African and African Diaspora Studies
Power and Place: Making Texas History,AFR 320C,3,Upper Division,(AFR) - African and African Diaspora Studies
The African Diaspora in the Americas,AFR 321,3,Upper Division,(AFR) - African and African Diaspora Studies
African American Family,AFR 321K,3,Upper Division,(AFR) - African and African Diaspora Studies
Sociology of Education,AFR 321L,3,Upper Division,(AFR) - African and African Diaspora Studies
Introduction to African Prehistory,AFR 322,3,Upper Division,(AFR) - African and African Diaspora Studies
Race and the Digital,AFR 322D,3,Upper Division,(AFR) - African and African Diaspora Studies
Critical Race Theory and the Novel,AFR 323N,3,Upper Division,(AFR) - African and African Diaspora Studies
Racism and Antiracism,AFR 324E,3,Upper Division,(AFR) - African and African Diaspora Studies
Latinx Sexualities,AFR 325C,3,Upper Division,(AFR) - African and African Diaspora Studies
Gender and Translation in the Arab World,AFR 325D,3,Upper Division,(AFR) - African and African Diaspora Studies
Afro-Caribbean Politics and Culture in Central America,AFR 326,3,Upper Division,(AFR) - African and African Diaspora Studies
Topics in African and African Diaspora Studies,AFR 370,3,Upper Division,(AFR) - African and African Diaspora Studies
Beyonce Feminism and Rihanna Womanism,AFR 330,3,Upper Division,(AFR) - African and African Diaspora Studies
Fashion And Desire,AFR 330C,3,Upper Division,(AFR) - African and African Diaspora Studies
Literature of the Harlem Renaissance,AFR 330D,3,Upper Division,(AFR) - African and African Diaspora Studies
Gwendolyn Brooks,AFR 330E,3,Upper Division,(AFR) - African and African Diaspora Studies
Writing for Black Performance,AFR 330F,3,Upper Division,(AFR) - African and African Diaspora Studies
The Arts of Hip Hop,AFR 330I,3,Upper Division,(AFR) - African and African Diaspora Studies
Toni Morrison,AFR 330J,3,Upper Division,(AFR) - African and African Diaspora Studies
African American Literature through the Harlem Renaissance,AFR 330K,3,Upper Division,(AFR) - African and African Diaspora Studies
African American Literature since the Harlem Renaissance,AFR 330L,3,Upper Division,(AFR) - African and African Diaspora Studies
Contemporary African American Women's Fiction,AFR 330M,3,Upper Division,(AFR) - African and African Diaspora Studies
Self-Revelation in Women's Writing,AFR 330N,3,Upper Division,(AFR) - African and African Diaspora Studies
Black Film at the Oscars,AFR 330O,3,Upper Division,(AFR) - African and African Diaspora Studies
Writing Slavery,AFR 330P,3,Upper Division,(AFR) - African and African Diaspora Studies
Caribbean Literature,AFR 330Q,3,Upper Division,(AFR) - African and African Diaspora Studies
Literature of Black Politics,AFR 330R,3,Upper Division,(AFR) - African and African Diaspora Studies
Danticat and Diaz,AFR 330S,3,Upper Division,(AFR) - African and African Diaspora Studies
Diasporic Magic: Literature and Performance,AFR 330T,3,Upper Division,(AFR) - African and African Diaspora Studies
Home in Contemporary Black Fiction,AFR 330U,3,Upper Division,(AFR) - African and African Diaspora Studies
Greek Tragedies and Postcolonial Dramas,AFR 330V,3,Upper Division,(AFR) - African and African Diaspora Studies
Black Queer Literature and Film,AFR 330W,3,Upper Division,(AFR) - African and African Diaspora Studies
Early Black Atlantic,AFR 331,3,Upper Division,(AFR) - African and African Diaspora Studies
Expressive Arts of Global Africa,AFR 331C,3,Upper Division,(AFR) - African and African Diaspora Studies
Drugs in African American Popular Culture,AFR 331D,3,Upper Division,(AFR) - African and African Diaspora Studies
Black Cops in African American Popular Culture,AFR 331E,3,Upper Division,(AFR) - African and African Diaspora Studies
Black Horror and Psychoanalysis,AFR 331F,3,Upper Division,(AFR) - African and African Diaspora Studies
Contemporary African Writing in English,AFR 331G,3,Upper Division,(AFR) - African and African Diaspora Studies
Africana Women's Art,AFR 335C,3,Upper Division,(AFR) - African and African Diaspora Studies
Visual Cultures of Africa,AFR 335D,3,Upper Division,(AFR) - African and African Diaspora Studies
Introduction to African Art,AFR 335E,3,Upper Division,(AFR) - African and African Diaspora Studies
Visual Arts of the Caribbean,AFR 335F,3,Upper Division,(AFR) - African and African Diaspora Studies
Diaspora Visions,AFR 335G,3,Upper Division,(AFR) - African and African Diaspora Studies
Contemporary British Artists of the African Diaspora,AFR 335I,3,Upper Division,(AFR) - African and African Diaspora Studies
Contemporary Artists of the African Diaspora,AFR 335J,3,Upper Division,(AFR) - African and African Diaspora Studies
Twentieth-Century African American Art,AFR 335K,3,Upper Division,(AFR) - African and African Diaspora Studies
Art of the Harlem Renaissance,AFR 335M,3,Upper Division,(AFR) - African and African Diaspora Studies
"Black Art, Brown Art",AFR 335N,3,Upper Division,(AFR) - African and African Diaspora Studies
Blackness in the Contemporary Art Museum,AFR 335Q,3,Upper Division,(AFR) - African and African Diaspora Studies
Black Perspectives in Jazz,AFR 338C,3,Upper Division,(AFR) - African and African Diaspora Studies
Music of Latin America,AFR 338D,3,Upper Division,(AFR) - African and African Diaspora Studies
The Music of the African Diaspora,AFR 338E,3,Upper Division,(AFR) - African and African Diaspora Studies
Music of Mexico and the Caribbean,AFR 338F,3,Upper Division,(AFR) - African and African Diaspora Studies
Contemporary African Popular Culture,AFR 340,3,Upper Division,(AFR) - African and African Diaspora Studies
Mandela: The Man and His Politics,AFR 340C,3,Upper Division,(AFR) - African and African Diaspora Studies
Apartheid: South African History,AFR 340D,3,Upper Division,(AFR) - African and African Diaspora Studies
African Women's History,AFR 340E,3,Upper Division,(AFR) - African and African Diaspora Studies
African History in Films and Photographs,AFR 340F,3,Upper Division,(AFR) - African and African Diaspora Studies
Ancient Egypt,AFR 340G,3,Upper Division,(AFR) - African and African Diaspora Studies
Modern Egypt in Film and Fiction,AFR 340I,3,Upper Division,(AFR) - African and African Diaspora Studies
African Travel Narratives,AFR 340J,3,Upper Division,(AFR) - African and African Diaspora Studies
Medicine in African History,AFR 340K,3,Upper Division,(AFR) - African and African Diaspora Studies
Historical Imagining of Africa in Films,AFR 340L,3,Upper Division,(AFR) - African and African Diaspora Studies
Geographies of International Development in Africa,AFR 340M,3,Upper Division,(AFR) - African and African Diaspora Studies
African Queer Studies,AFR 340N,3,Upper Division,(AFR) - African and African Diaspora Studies
History of Southern Africa,AFR 340O,3,Upper Division,(AFR) - African and African Diaspora Studies
Egyptian Hieroglyphics in Cultural Context,AFR 340P,3,Upper Division,(AFR) - African and African Diaspora Studies
Daily Life in Ancient Egypt,AFR 340Q,3,Upper Division,(AFR) - African and African Diaspora Studies
Archaeology of African Thought,AFR 340R,3,Upper Division,(AFR) - African and African Diaspora Studies
Gender in North and West Africa,AFR 340S,3,Upper Division,(AFR) - African and African Diaspora Studies
African Religious Culture and Creativity,AFR 340T,3,Upper Division,(AFR) - African and African Diaspora Studies
Africa and Rome,AFR 340U,3,Upper Division,(AFR) - African and African Diaspora Studies
Sociology of Africa,AFR 340V,3,Upper Division,(AFR) - African and African Diaspora Studies
Coloniality in West Africa,AFR 340W,3,Upper Division,(AFR) - African and African Diaspora Studies
African Cities Since 1500,AFR 341,3,Upper Division,(AFR) - African and African Diaspora Studies
Fashion in Africa,AFR 341C,3,Upper Division,(AFR) - African and African Diaspora Studies
History of East Africa,AFR 345,3,Upper Division,(AFR) - African and African Diaspora Studies
History of West Africa,AFR 345C,3,Upper Division,(AFR) - African and African Diaspora Studies
Afro-Luso-Brazilian Worlds,AFR 345D,3,Upper Division,(AFR) - African and African Diaspora Studies
Afro-Latin America,AFR 345E,3,Upper Division,(AFR) - African and African Diaspora Studies
Sex and Power in the African Diaspora,AFR 345F,3,Upper Division,(AFR) - African and African Diaspora Studies
Religions of the Caribbean,AFR 345G,3,Upper Division,(AFR) - African and African Diaspora Studies
Nationalisms in the Caribbean,AFR 345I,3,Upper Division,(AFR) - African and African Diaspora Studies
"Race, Rebellion and Revolution in the Caribbean",AFR 345J,3,Upper Division,(AFR) - African and African Diaspora Studies
Race Against Empire: Americas,AFR 345K,3,Upper Division,(AFR) - African and African Diaspora Studies
The Politics of Race and Violence in Brazil,AFR 345L,3,Upper Division,(AFR) - African and African Diaspora Studies
"Reimagining Cuba, 1868-Present",AFR 345M,3,Upper Division,(AFR) - African and African Diaspora Studies
Afro-Caribbean Diasporas,AFR 345N,3,Upper Division,(AFR) - African and African Diaspora Studies
Debt and Colonialism in the Caribbean,AFR 345O,3,Upper Division,(AFR) - African and African Diaspora Studies
African Religion in the New World,AFR 345P,3,Upper Division,(AFR) - African and African Diaspora Studies
Mediascapes: Literature and Media in the Caribbean,AFR 345Q,3,Upper Division,(AFR) - African and African Diaspora Studies
Racism and Inequality in Latin America,AFR 345R,3,Upper Division,(AFR) - African and African Diaspora Studies
"Afro-Latinos: Memory, Literature, Culture",AFR 345S,3,Upper Division,(AFR) - African and African Diaspora Studies
Afro-Latinidades in the United States and Latin America,AFR 345T,3,Upper Division,(AFR) - African and African Diaspora Studies
Race Politics and Caribbeans,AFR 345U,3,Upper Division,(AFR) - African and African Diaspora Studies
Literature of AIDS in Africa,AFR 345V,3,Upper Division,(AFR) - African and African Diaspora Studies
Global Black Feminisms,AFR 345W,3,Upper Division,(AFR) - African and African Diaspora Studies
Cuba in Question,AFR 346C,3,Upper Division,(AFR) - African and African Diaspora Studies
Measuring Racial Inequality,AFR 350,3,Upper Division,(AFR) - African and African Diaspora Studies
Black Middle Class,AFR 350C,3,Upper Division,(AFR) - African and African Diaspora Studies
Politics of Black Life,AFR 350D,3,Upper Division,(AFR) - African and African Diaspora Studies
"Race, Empire, And Modernity",AFR 350E,3,Upper Division,(AFR) - African and African Diaspora Studies
Black Women on Trial,AFR 350F,3,Upper Division,(AFR) - African and African Diaspora Studies
"Women, Gender, and Black Power",AFR 350G,3,Upper Division,(AFR) - African and African Diaspora Studies
HIV and AIDS Activism and the Healing Arts,AFR 350J,3,Upper Division,(AFR) - African and African Diaspora Studies
Puerto Rico In Crisis,AFR 350K,3,Upper Division,(AFR) - African and African Diaspora Studies
Race And Place,AFR 350L,3,Upper Division,(AFR) - African and African Diaspora Studies
Rethinking Blackness,AFR 350M,3,Upper Division,(AFR) - African and African Diaspora Studies
Barack Obama and American Democracy,AFR 350N,3,Upper Division,(AFR) - African and African Diaspora Studies
Urban Slavery in the Americas,AFR 350P,3,Upper Division,(AFR) - African and African Diaspora Studies
African-American Politics,AFR 350Q,3,Upper Division,(AFR) - African and African Diaspora Studies
Global History of Disease,AFR 350R,3,Upper Division,(AFR) - African and African Diaspora Studies
The Black Church in African American Politics,AFR 350S,3,Upper Division,(AFR) - African and African Diaspora Studies
Domestic Slave Trade,AFR 350T,3,Upper Division,(AFR) - African and African Diaspora Studies
The Civil Rights Movement from a Comparative Perspective,AFR 350U,3,Upper Division,(AFR) - African and African Diaspora Studies
Gender and Slavery in the United States,AFR 350V,3,Upper Division,(AFR) - African and African Diaspora Studies
Property in American Culture,AFR 350W,3,Upper Division,(AFR) - African and African Diaspora Studies
The Global City,AFR 351,3,Upper Division,(AFR) - African and African Diaspora Studies
Women and Social Movements in the Twentieth-Century United States,AFR 351C,3,Upper Division,(AFR) - African and African Diaspora Studies
The Tragicomedy of American Democracy,AFR 351D,3,Upper Division,(AFR) - African and African Diaspora Studies
History of Black Entrepreneurship in the United States,AFR 351E,3,Upper Division,(AFR) - African and African Diaspora Studies
Black Americans and the South,AFR 351F,3,Upper Division,(AFR) - African and African Diaspora Studies
Black Women in America,AFR 351G,3,Upper Division,(AFR) - African and African Diaspora Studies
Texas Black History,AFR 351J,3,Upper Division,(AFR) - African and African Diaspora Studies
Antebellum Slavery,AFR 351K,3,Upper Division,(AFR) - African and African Diaspora Studies
The United States in the Civil Rights Era,AFR 351L,3,Upper Division,(AFR) - African and African Diaspora Studies
African American Social and Political Thought,AFR 351M,3,Upper Division,(AFR) - African and African Diaspora Studies
Black Political Thought,AFR 351N,3,Upper Division,(AFR) - African and African Diaspora Studies
Slavery across Genres,AFR 351O,3,Upper Division,(AFR) - African and African Diaspora Studies
Atlantic Slavery: History and Memory,AFR 351P,3,Upper Division,(AFR) - African and African Diaspora Studies
Slavery and Its Legacies,AFR 351Q,3,Upper Division,(AFR) - African and African Diaspora Studies
African American Family in Historical and Contemporary Contexts,AFR 351R,3,Upper Division,(AFR) - African and African Diaspora Studies
"Science, Magic, and Religion",AFR 351S,3,Upper Division,(AFR) - African and African Diaspora Studies
Anthropology for Liberation,AFR 351T,3,Upper Division,(AFR) - African and African Diaspora Studies
"Race, Capitalism, and the Environment",AFR 351U,3,Upper Division,(AFR) - African and African Diaspora Studies
Black Slavery in the Atlantic,AFR 351V,3,Upper Division,(AFR) - African and African Diaspora Studies
Psychology of Race and Racism,AFR 352C,3,Upper Division,(AFR) - African and African Diaspora Studies
Psychology of the African American Experience,AFR 352D,3,Upper Division,(AFR) - African and African Diaspora Studies
African Americans in Sports,AFR 352E,3,Upper Division,(AFR) - African and African Diaspora Studies
Sociocultural Influences on Learning,AFR 352F,3,Upper Division,(AFR) - African and African Diaspora Studies
African American Religions,AFR 352G,3,Upper Division,(AFR) - African and African Diaspora Studies
